Customer ID,Customer Name,Order Priority,Discount,Unit Price,Shipping Cost,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Total,Manager
3053,Robin Tyler,Medium,0.06,125.99,2.5,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,i2000,0.6,United States,South,Kentucky,Murray,42071,2/3/2015,2/5/2015,402.066,11,1173.76,86662,125.93,Sam
603,Gretchen Ball,Not Specified,0.02,35.99,5,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Accessory27,0.85,United States,West,Colorado,Pueblo,81001,2/3/2015,2/5/2015,-120.934,7,227.79,87020,35.97,William
3151,Glenda Hunter,Critical,0.01,3502.14,8.73,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,United States,West,California,Twentynine Palms,92277,2/4/2015,2/5/2015,-4075.933992,1,3501.79,88544,3502.13,William
3151,Glenda Hunter,Critical,0.06,15.73,7.42,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,0.56,United States,West,California,Twentynine Palms,92277,2/4/2015,2/5/2015,-18.5588,4,63.04,88544,15.67,William
3351,Nathan Wyatt,Critical,0.1,10.89,4.5,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Belkin 6 Outlet Metallic Surge Strip,0.59,United States,West,Washington,Pasco,99301,2/4/2015,2/6/2015,-19.2972,17,178.68,91297,10.79,William
960,Phillip Chappell,Low,0.03,2.94,0.96,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,United States,West,California,Redondo Beach,90278,2/4/2015,2/8/2015,-4.2,1,3.51,89401,2.91,William
962,Yvonne Clarke,Low,0.03,2.94,0.96,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,United States,Central,Illinois,Chicago,60610,2/4/2015,2/8/2015,-4.2,2,7.01,17636,2.91,Chris
1213,Jeremy Pratt,Low,0.07,29.89,1.99,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,United States,Central,Indiana,Granger,46530,2/4/2015,2/9/2015,258.6189,13,374.81,88599,29.82,Chris
1213,Jeremy Pratt,Low,0.03,8.34,4.82,Regular Air,Corporate,Office Supplies,Paper,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,0.4,United States,Central,Indiana,Granger,46530,2/4/2015,2/8/2015,-6.71,5,43.27,88599,8.31,Chris
2203,Eddie Walker,Low,0.08,145.45,17.85,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,United States,Central,Minnesota,Brooklyn Park,55445,2/4/2015,2/4/2015,751.58,8,1117.66,86051,145.37,Chris
2204,Oscar Ford,Low,0.07,33.94,19.19,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",0.58,United States,Central,Minnesota,Burnsville,55337,2/4/2015,2/8/2015,-157.56,5,169.46,86051,33.87,Chris
689,Tommy Honeycutt,Medium,0.07,1.7,1.99,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,BASF Silver 74 Minute CD-R,0.51,United States,Central,Missouri,Saint Peters,63376,2/4/2015,2/5/2015,-51.42,10,17.42,88502,1.63,Chris
1363,Earl Roy,Medium,0.05,12.97,1.49,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0.35,United States,South,Florida,Casselberry,32707,2/4/2015,2/6/2015,5.466,2,26.37,89993,12.92,Sam
1363,Earl Roy,Medium,0.06,5.81,3.37,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,"Advantus Push Pins, Aluminum Head",0.54,United States,South,Florida,Casselberry,32707,2/4/2015,2/6/2015,-149.1182,9,53.44,89993,5.75,Sam
1499,Charlotte L Doyle,Medium,0.05,2.16,6.05,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,South,Florida,Coral Gables,33134,2/4/2015,2/5/2015,-298.886,8,18.59,90731,2.11,Sam
1499,Charlotte L Doyle,Medium,0.03,6.48,6.6,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 21,0.37,United States,South,Florida,Coral Gables,33134,2/4/2015,2/5/2015,-145.852,9,58.83,90731,6.45,Sam
1499,Charlotte L Doyle,Medium,0.08,146.05,80.2,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,United States,South,Florida,Coral Gables,33134,2/4/2015,2/5/2015,-27.951,11,1557.66,90731,145.97,Sam
2286,Larry Langston,Medium,0,4.91,0.5,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 493,0.36,United States,South,South Carolina,Spartanburg,29301,2/4/2015,2/6/2015,99.198,12,61.87,90145,4.91,Sam
2286,Larry Langston,Medium,0.01,7.28,11.15,Regular Air,Corporate,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,United States,South,South Carolina,Spartanburg,29301,2/4/2015,2/5/2015,136.0314,6,48.88,90145,7.27,Sam
2286,Larry Langston,Medium,0.1,6.68,6.93,Regular Air,Corporate,Office Supplies,Paper,Small Box,HP Office Paper (20Lb. and 87 Bright),0.37,United States,South,South Carolina,Spartanburg,29301,2/4/2015,2/7/2015,-100.072,3,21.56,90145,6.58,Sam
2290,Glen Robertson,Medium,0.07,80.98,7.18,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Cordless Navigator Duo,0.48,United States,Central,Minnesota,Coon Rapids,55433,2/4/2015,2/6/2015,779.4723,15,1129.67,88164,80.91,Chris
3042,Tara Gold,Medium,0.07,14.48,6.46,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,United States,Central,Kansas,Hutchinson,67501,2/4/2015,2/5/2015,67.864,12,171.33,86101,14.41,Chris
1776,Charlotte Patterson,Not Specified,0.08,5.78,5.67,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1978,0.36,United States,Central,Indiana,Terre Haute,47802,2/4/2015,2/5/2015,-53.898,19,106.57,89941,5.7,Chris
2947,Kathy Turner,Not Specified,0.01,7.64,1.39,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Security-Tint Envelopes,0.36,United States,East,New York,Depew,14043,2/4/2015,2/7/2015,112.1181,20,162.49,87511,7.63,Erin
234,Don Cameron,Critical,0.06,279.81,23.19,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.59,United States,Central,Iowa,Newton,50208,2/5/2015,2/6/2015,1103.9724,6,1599.96,90236,279.75,Chris
2359,Annie Horne,Critical,0,7.28,1.77,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",0.37,United States,South,Florida,Fort Myers,33917,2/5/2015,2/5/2015,167.16,7,53.42,88265,7.28,Sam
672,Brian Leach,Low,0.07,2.88,1.01,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford Colorific Colored Pencils, 12/Box",0.55,United States,Central,Iowa,Newton,50208,2/5/2015,2/9/2015,9.59,12,34.97,88173,2.81,Chris
672,Brian Leach,Low,0.1,195.99,3.99,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,R380,0.58,United States,Central,Iowa,Newton,50208,2/5/2015,2/12/2015,-655.424,2,308.86,88173,195.89,Chris
1427,Stacy Gould,Low,0.09,125.99,2.5,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,i2000,0.6,United States,Central,Michigan,Bay City,48708,2/5/2015,2/9/2015,1258.7877,18,1824.33,90905,125.9,Chris
1816,Danielle Schneider,Low,0.01,10.48,2.89,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,United States,Central,Michigan,Canton,48187,2/5/2015,2/7/2015,60.5616,19,202.38,85990,10.47,Chris
1821,Vanessa Boyer,Low,0.01,10.48,2.89,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,United States,East,New York,New York City,10177,2/5/2015,2/7/2015,40.92,76,809.51,34435,10.47,Erin
980,Howard Burnett,Medium,0,37.76,12.9,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Companion Letter/Legal File, Black",0.57,United States,East,Vermont,South Burlington,5403,2/5/2015,2/6/2015,93.8468,12,477.2,87258,37.76,Erin
2094,Vernon Hirsch Singleton,Medium,0.08,400.98,42.52,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,0.71,United States,West,California,Chico,95928,2/5/2015,2/6/2015,3031.9724,20,7840.04,86629,400.9,William
2282,Jimmy Waters,Medium,0.04,5.98,5.79,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1903,0.36,United States,Central,Wisconsin,Fitchburg,53713,2/5/2015,2/7/2015,-36.0308,14,86.12,85950,5.94,Chris
2747,Brian Grady,Medium,0.08,9.98,12.52,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",0.57,United States,East,New York,New York City,10115,2/5/2015,2/7/2015,-102.93,15,150.24,35200,9.9,Erin
2803,Catherine Dorsey Burnett,Medium,0.07,500.98,28.14,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",0.38,United States,West,California,East Los Angeles,90022,2/5/2015,2/6/2015,2699.9838,10,3913.02,86227,500.91,William
2803,Catherine Dorsey Burnett,Medium,0.1,178.47,19.99,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,United States,West,California,East Los Angeles,90022,2/5/2015,2/7/2015,-170.98,1,180.14,86227,178.37,William
1117,Samantha Koch,Not Specified,0.06,64.65,35,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,United States,West,Arizona,Tucson,85705,2/5/2015,2/6/2015,-139.2872,4,277.6,86768,64.59,William
2498,Arlene Long,Not Specified,0.08,1.68,1.57,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,United States,West,California,San Diego,92024,2/5/2015,2/6/2015,-46.25,88,148.36,20007,1.6,William
421,Scott Feldman,Critical,0.09,999.99,13.99,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",0.36,United States,East,New Jersey,Elizabeth,7201,2/6/2015,2/8/2015,-2531.4825,1,919.09,87700,999.9,Erin
1020,Julie Porter,Critical,0.07,4.13,5.04,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"ACCOHIDE® 3-Ring Binder, Blue, 1""",0.38,United States,Central,Kansas,Pittsburg,66762,2/6/2015,2/7/2015,-76.4244,20,79.06,88634,4.06,Chris
1020,Julie Porter,Critical,0,4.48,2.5,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Ampad #10 Peel & Seel® Holiday Envelopes,0.37,United States,Central,Kansas,Pittsburg,66762,2/6/2015,2/8/2015,8.732,14,65.14,88634,4.48,Chris
1533,Nicole Reid,High,0.02,4.89,4.93,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,United States,Central,Missouri,University City,63130,2/6/2015,2/7/2015,-56.446,14,74.01,91328,4.87,Chris
1533,Nicole Reid,High,0.07,10.06,2.06,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,Central,Missouri,University City,63130,2/6/2015,2/7/2015,33.189,5,48.1,91328,9.99,Chris
1927,Earl Alston,High,0.02,259.71,66.67,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.65,United States,South,South Carolina,Greenville,29611,2/6/2015,2/6/2015,-14.448,8,1757.15,88579,259.69,Sam
2135,Melvin Kendall,High,0.01,28.99,8.59,Regular Air,Home Office,Technology,Telephones and Communication,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,0.56,United States,West,New Mexico,Clovis,88101,2/6/2015,2/7/2015,196.52328,21,556.61,91583,28.98,William
2486,Jack Horn,High,0.02,71.37,69,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,United States,South,Georgia,Statesboro,30458,2/6/2015,2/7/2015,-439.908,4,237.62,91414,71.35,Sam
2486,Jack Horn,High,0.03,205.99,8.99,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 8000,0.6,United States,South,Georgia,Statesboro,30458,2/6/2015,2/8/2015,1087.716,1,176.42,91414,205.96,Sam
389,Joel Buckley,Low,0.03,160.98,30,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Nebraska,Lincoln,68502,2/6/2015,2/10/2015,1273.2087,11,1845.23,90338,160.95,Chris
1607,Kathleen Huang Hall,Low,0.1,5.68,3.6,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Preferred Stainless Steel Scissors,0.56,United States,East,New York,Freeport,11520,2/6/2015,2/10/2015,-33.2956,21,118.35,87995,5.58,Erin
2270,Kristine Holden,Low,0.01,20.48,6.32,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Kensington 6 Outlet Guardian Standard Surge Protector,0.58,United States,South,South Carolina,Mauldin,29662,2/6/2015,2/8/2015,711.2448,18,375.03,89572,20.47,Sam
2270,Kristine Holden,Low,0.09,1.86,2.58,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,United States,South,South Carolina,Mauldin,29662,2/6/2015,2/11/2015,-1084.846963,12,22.11,89572,1.77,Sam
2270,Kristine Holden,Low,0.08,205.99,2.5,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,V70,0.59,United States,South,South Carolina,Mauldin,29662,2/6/2015,2/11/2015,-156.772,17,2875.35,89572,205.91,Sam
697,Adam G Sawyer,Critical,0.08,14.81,13.32,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,United States,Central,Indiana,East Chicago,46312,2/7/2015,2/9/2015,-131.6172,20,292.18,89849,14.73,Chris
698,Nelson Hensley,Critical,0.08,14.81,13.32,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,United States,West,Washington,Seattle,98105,2/7/2015,2/9/2015,-253.11,79,1154.12,53410,14.73,William
2626,Lillian Fischer,High,0.1,41.94,2.99,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",0.35,United States,West,California,Menlo Park,94025,2/7/2015,2/8/2015,164.082,6,237.8,90927,41.84,William
3351,Nathan Wyatt,High,0.06,6.7,1.56,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,0.52,United States,West,Washington,Pasco,99301,2/7/2015,2/9/2015,40.6556,12,79.39,91298,6.64,William
1121,Tonya Proctor,Low,0.04,19.98,8.68,Regular Air,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,0.37,United States,West,California,Temecula,92592,2/7/2015,2/14/2015,108,8,168.04,86767,19.94,William
1121,Tonya Proctor,Low,0.08,125.99,7.69,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,West,California,Temecula,92592,2/7/2015,2/9/2015,377.154,7,703.46,86767,125.91,William
1723,Constance Flowers,Medium,0.05,6.68,5.66,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1923,0.37,United States,West,California,San Diego,92037,2/7/2015,2/9/2015,-66.48,46,320.93,44002,6.63,William
1723,Constance Flowers,Medium,0.03,17.7,9.47,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Portfile® Personal File Boxes,0.59,United States,West,California,San Diego,92037,2/7/2015,2/7/2015,-52.33,14,261.85,44002,17.67,William
2813,Marjorie Burnette,Medium,0.07,30.56,2.99,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,United States,South,Tennessee,Cleveland,37311,2/7/2015,2/7/2015,-95.6186,12,364.92,88819,30.49,Sam
1026,Eugene Kerr,Not Specified,0.08,65.99,5.92,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,i500plus,0.58,United States,East,New York,Central Islip,11722,2/7/2015,2/7/2015,624.40164,22,1137.6,89005,65.91,Erin
3403,Tammy Buckley,High,0.1,105.98,13.99,Express Air,Consumer,Furniture,Office Furnishings,Medium Box,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.65,United States,West,Wyoming,Cheyenne,82001,2/8/2015,2/11/2015,349.485,5,506.5,87530,105.88,William
471,Ross Simpson,Not Specified,0.07,179.99,19.99,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,United States,South,Georgia,Atlanta,30318,2/8/2015,2/8/2015,-568.5351,4,718.03,3138,179.92,Sam
472,Donna Craven,Not Specified,0.07,179.99,19.99,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,United States,East,Maryland,Randallstown,21133,2/8/2015,2/8/2015,-427.47,1,179.51,88023,179.92,Erin
2151,Melinda Rogers,High,0.08,5.74,5.01,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,0.39,United States,Central,Iowa,Dubuque,52001,2/9/2015,2/11/2015,-6.93082,1,7.21,90405,5.66,Chris
1671,Mitchell Ross,Low,0.1,4.13,0.99,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 491,0.39,United States,South,Virginia,Burke,22015,2/9/2015,2/13/2015,-40.53,13,52.16,86724,4.03,Sam
1574,Sherry Hurley,Medium,0.07,20.95,5.99,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",0.65,United States,South,North Carolina,Fayetteville,28314,2/9/2015,2/10/2015,27.234,19,391.4,86966,20.88,Sam
2619,Brandon E Shepherd,Not Specified,0.1,30.98,8.99,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",0.58,United States,Central,South Dakota,Sioux Falls,57103,2/9/2015,2/11/2015,-20.2228,4,119.37,88015,30.88,Chris
491,Toni Swanson,Critical,0.01,4.98,6.07,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,East,New York,New York City,10154,2/10/2015,2/11/2015,-69.07,41,217,10464,4.97,Erin
494,Jimmy Alston Holder,Critical,0.01,4.98,6.07,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,West,Washington,Seattle,98115,2/10/2015,2/11/2015,-35.9164,10,52.93,88907,4.97,William
1267,Rosemary Branch,Critical,0.01,13.99,7.51,Regular Air,Corporate,Technology,Office Machines,Medium Box,Sharp EL500L Fraction Calculator,0.39,United States,South,Florida,Boca Raton,33433,2/10/2015,2/11/2015,533.742,2,29.85,89514,13.98,Sam
1361,Kristina Collier,Critical,0.01,6.48,6.22,Express Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1894,0.37,United States,Central,Michigan,Allen Park,48101,2/10/2015,2/11/2015,-15.6312,9,69.46,89596,6.47,Chris
1361,Kristina Collier,Critical,0.03,85.99,3.3,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory20,0.37,United States,Central,Michigan,Allen Park,48101,2/10/2015,2/12/2015,790.5468,16,1145.72,89596,85.96,Chris
2204,Oscar Ford,Critical,0.04,296.18,154.12,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,Central,Minnesota,Burnsville,55337,2/10/2015,2/11/2015,-87.99804,20,5768.12,86053,296.14,Chris
1526,Larry Hall,High,0.04,11.34,5.01,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 188,0.36,United States,South,Alabama,Birmingham,35211,2/10/2015,2/11/2015,-189.224,10,115.53,86812,11.3,Sam
1338,Denise McIntosh,Low,0.02,55.99,3.3,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory24,0.59,United States,Central,Illinois,Chicago,60623,2/10/2015,2/10/2015,525.2004,16,761.16,91244,55.97,Chris
1340,Marie Bass,Low,0,22.38,15.1,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,East,New York,New York City,10170,2/10/2015,2/17/2015,-52.647,29,682.68,21636,22.38,Erin
1340,Marie Bass,Low,0.07,5.98,4.69,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",0.68,United States,East,New York,New York City,10170,2/10/2015,2/15/2015,-24.44,11,73.44,21636,5.91,Erin
